OBSERVATION_DATETIME,mexico_city,reykjavik,anchorage,cape_horn,albuquerque,buenos_aires,vancouver,brasilia,nyc
2012-12-22,281.150024414,277.75,250.350006104,277.700012207,270.91998291,295.700012207,274.570007324,297.950012207,275.700012207
2012-12-23,285.5,276.220001221,248.899993896,278.5,273.5,297.770019531,274.650024414,298.700012207,275.0
2012-12-24,288.75,273.16998291,254.170013428,279.350006104,272.070007324,301.66998291,273.25,298.020019531,275.5
2012-12-25,287.820007324,270.869995117,267.070007324,278.619995117,270.650024414,297.450012207,272.570007324,298.350006104,276.299987793
2012-12-26,285.91998291,270.619995117,265.150024414,279.150024414,268.600006104,291.119995117,274.0,297.83001709,274.320007324
2012-12-27,286.320007324,274.25,266.549987793,281.5,269.450012207,291.900024414,272.279998779,296.850006104,277.700012207
2012-12-28,286.570007324,276.320007324,266.270019531,280.150024414,266.979980469,293.150024414,274.200012207,296.650024414,273.5
2012-12-29,286.41998291,273.799987793,271.570007324,280.450012207,265.049987793,296.299987793,275.220001221,295.770019531,274.119995117
2012-12-30,283.5,271.470001221,272.450012207,279.529998779,271.869995117,298.700012207,272.520019531,297.400024414,273.450012207
2012-12-31,287.070007324,271.650024414,271.600006104,280.320007324,272.450012207,301.299987793,273.029998779,297.869995117,272.650024414
2013-01-01,286.529998779,276.0,269.41998291,282.570007324,260.900024414,290.900024414,273.970001221,297.970001221,272.119995117
2013-01-02,285.369995117,276.75,268.549987793,282.320007324,264.320007324,293.75,273.299987793,297.75,270.470001221
2013-01-03,284.869995117,278.970001221,268.16998291,281.529998779,263.25,296.66998291,274.25,297.650024414,272.779998779
2013-01-04,285.270019531,277.520019531,267.5,284.049987793,264.75,298.5,274.91998291,297.369995117,274.200012207
2013-01-05,285.25,275.900024414,268.049987793,280.619995117,266.41998291,297.799987793,274.450012207,297.150024414,275.529998779
2013-01-06,284.650024414,275.900024414,267.25,280.0,271.75,299.770019531,275.600006104,296.75,277.070007324
2013-01-07,286.850006104,276.900024414,264.320007324,279.869995117,269.320007324,297.279998779,274.0,296.900024414,275.770019531
2013-01-08,288.350006104,276.700012207,261.179992676,282.299987793,271.970001221,300.270019531,275.66998291,297.020019531,277.369995117
2013-01-09,288.320007324,276.75,263.520019531,283.770019531,275.020019531,300.299987793,271.799987793,296.83001709,279.549987793
2013-01-10,289.5,277.020019531,265.66998291,284.020019531,272.650024414,299.220001221,266.869995117,295.950012207,277.0
2013-01-11,289.869995117,274.619995117,267.25,280.470001221,261.179992676,298.470001221,268.350006104,294.369995117,280.020019531
2013-01-12,289.650024414,275.400024414,272.570007324,282.900024414,261.16998291,299.650024414,269.320007324,293.900024414,278.850006104
2013-01-13,288.970001221,271.799987793,273.200012207,285.020019531,262.75,299.5,272.020019531,294.619995117,284.25
2013-01-14,288.549987793,275.66998291,265.850006104,284.25,260.070007324,299.100006104,273.650024414,294.179992676,276.66998291
2013-01-15,287.700012207,275.650024414,261.450012207,282.5,261.369995117,299.33001709,274.350006104,294.950012207,275.020019531
2013-01-16,280.619995117,275.869995117,261.16998291,283.570007324,268.119995117,299.119995117,274.779998779,295.220001221,276.650024414
2013-01-17,278.600006104,277.520019531,255.570007324,284.049987793,273.299987793,296.369995117,275.549987793,296.119995117,274.049987793
2013-01-18,281.900024414,275.91998291,255.070007324,288.100006104,270.299987793,295.0,275.869995117,296.650024414,274.5
2013-01-19,285.400024414,275.720001221,266.850006104,288.799987793,271.070007324,292.75,277.700012207,295.91998291,280.270019531
2013-01-20,286.070007324,275.520019531,266.070007324,285.350006104,268.900024414,294.320007324,274.820007324,295.220001221,273.119995117
2013-01-21,285.0,275.5,265.41998291,283.779998779,269.369995117,296.619995117,274.970001221,296.41998291,267.600006104
2013-01-22,284.369995117,274.869995117,266.850006104,281.66998291,269.529998779,298.869995117,276.5,297.200012207,263.5
2013-01-23,284.350006104,275.570007324,266.350006104,279.299987793,274.950012207,301.33001709,274.25,295.869995117,264.549987793
2013-01-24,285.950012207,275.320007324,259.279998779,281.400024414,279.320007324,294.770019531,274.91998291,295.5,265.450012207
2013-01-25,287.779998779,275.25,247.670013428,282.900024414,279.720001221,291.450012207,274.619995117,295.150024414,265.91998291
2013-01-26,287.850006104,275.600006104,245.200012207,284.16998291,277.650024414,295.650024414,274.020019531,295.470001221,268.720001221
2013-01-27,288.400024414,274.5,242.470001221,281.150024414,277.770019531,300.299987793,273.850006104,296.75,272.320007324
2013-01-28,288.100006104,275.070007324,252.25,283.850006104,270.869995117,302.33001709,275.150024414,296.450012207,277.66998291
2013-01-29,286.950012207,274.820007324,264.020019531,281.25,266.5,301.200012207,275.25,296.150024414,280.619995117
2013-01-30,283.799987793,274.619995117,270.700012207,283.650024414,270.5,301.369995117,276.150024414,296.119995117,283.070007324
2013-01-31,285.950012207,275.16998291,262.650024414,280.41998291,271.900024414,302.950012207,274.91998291,296.200012207,271.700012207
2013-02-01,287.100006104,276.299987793,268.16998291,279.75,271.950012207,301.650024414,275.970001221,296.049987793,266.970001221
2013-02-02,288.049987793,274.150024414,269.91998291,282.900024414,275.91998291,294.779998779,276.400024414,297.220001221,270.049987793
2013-02-03,287.5,274.900024414,267.900024414,281.299987793,275.450012207,293.549987793,275.41998291,297.450012207,269.549987793
2013-02-04,288.600006104,274.869995117,269.369995117,284.720001221,274.650024414,297.020019531,276.369995117,297.41998291,272.25
2013-02-05,289.270019531,274.400024414,264.549987793,281.66998291,277.470001221,297.350006104,275.049987793,296.200012207,272.950012207
2013-02-06,290.0,275.529998779,262.570007324,280.200012207,276.529998779,296.600006104,275.529998779,296.150024414,272.400024414
2013-02-07,290.119995117,275.970001221,267.270019531,281.470001221,276.400024414,298.25,273.020019531,296.450012207,275.150024414
2013-02-08,289.549987793,278.820007324,266.16998291,282.350006104,276.5,299.350006104,274.720001221,295.5,272.070007324
2013-02-09,289.070007324,276.950012207,271.270019531,284.570007324,268.119995117,299.270019531,274.75,295.950012207,269.850006104
2013-02-10,288.700012207,275.299987793,264.369995117,285.91998291,269.66998291,297.450012207,275.020019531,296.400024414,275.970001221
2013-02-11,289.75,274.25,261.220001221,279.520019531,268.0,298.470001221,275.119995117,297.450012207,279.049987793
2013-02-12,290.179992676,275.119995117,264.950012207,280.070007324,266.25,299.820007324,275.600006104,298.150024414,275.850006104
2013-02-13,288.900024414,275.720001221,267.549987793,281.91998291,269.400024414,300.150024414,274.720001221,298.700012207,275.049987793
2013-02-14,288.619995117,274.350006104,266.619995117,280.470001221,272.150024414,299.900024414,275.450012207,298.020019531,277.25
2013-02-15,287.470001221,273.320007324,257.91998291,278.820007324,271.799987793,300.41998291,276.5,298.5,275.720001221
2013-02-16,284.700012207,274.119995117,258.119995117,278.720001221,275.5,298.83001709,274.470001221,297.869995117,271.400024414
2013-02-17,288.820007324,277.650024414,255.920013428,281.119995117,274.720001221,292.450012207,273.549987793,296.600006104,268.220001221
2013-02-18,289.970001221,278.100006104,251.420013428,278.16998291,274.570007324,292.600006104,272.91998291,297.33001709,275.270019531
2013-02-19,290.91998291,278.020019531,258.619995117,280.619995117,276.529998779,292.549987793,273.369995117,297.369995117,273.779998779
2013-02-20,290.570007324,277.75,261.350006104,280.070007324,270.369995117,294.91998291,274.320007324,297.369995117,269.0
2013-02-21,290.0,278.5,260.320007324,280.320007324,270.369995117,294.529998779,274.779998779,297.16998291,271.16998291
2013-02-22,290.429992676,278.150024414,257.0,281.75,268.770019531,294.619995117,274.320007324,297.650024414,275.450012207
2013-02-23,289.720001221,277.720001221,264.299987793,283.450012207,271.25,296.400024414,274.179992676,296.950012207,276.970001221
2013-02-24,289.299987793,278.799987793,265.720001221,283.529998779,267.279998779,292.220001221,275.869995117,295.150024414,274.470001221
2013-02-25,288.900024414,279.16998291,264.220001221,282.049987793,270.049987793,289.25,273.450012207,296.600006104,275.5
2013-02-26,290.400024414,276.850006104,264.869995117,283.470001221,268.270019531,292.119995117,273.75,297.900024414,279.320007324
2013-02-27,290.369995117,275.900024414,265.570007324,284.570007324,267.570007324,292.820007324,273.850006104,297.869995117,278.549987793
2013-02-28,286.619995117,277.25,265.91998291,283.549987793,273.220001221,293.299987793,276.770019531,296.950012207,276.900024414
2013-03-01,280.91998291,274.220001221,263.820007324,284.66998291,274.869995117,294.779998779,276.75,296.369995117,275.0
2013-03-02,279.400024414,272.850006104,262.869995117,286.400024414,279.470001221,290.320007324,273.950012207,297.0,272.619995117
2013-03-03,285.070007324,268.820007324,266.799987793,287.220001221,281.049987793,288.820007324,271.779998779,297.720001221,272.850006104
2013-03-04,287.720001221,264.270019531,268.770019531,284.350006104,277.91998291,292.900024414,274.16998291,298.58001709,273.200012207
2013-03-05,286.770019531,269.91998291,267.5,280.799987793,279.450012207,293.91998291,274.299987793,298.220001221,275.66998291
2013-03-06,288.66998291,273.100006104,267.700012207,278.049987793,282.91998291,295.0,274.0,299.049987793,275.220001221
2013-03-07,291.049987793,274.820007324,270.220001221,278.320007324,281.450012207,295.75,275.299987793,297.400024414,274.600006104
2013-03-08,291.220001221,275.16998291,270.520019531,279.070007324,272.650024414,296.799987793,275.900024414,298.200012207,277.350006104
2013-03-09,292.0,274.020019531,267.179992676,279.66998291,271.619995117,295.549987793,274.950012207,299.119995117,277.720001221
2013-03-10,290.720001221,274.549987793,265.020019531,278.970001221,271.070007324,291.070007324,274.029998779,299.020019531,278.5
2013-03-11,288.25,275.700012207,261.100006104,278.200012207,276.700012207,291.520019531,275.470001221,298.700012207,283.020019531
2013-03-12,288.549987793,274.91998291,257.570007324,280.16998291,279.5,289.200012207,277.119995117,299.700012207,278.41998291
2013-03-13,284.799987793,274.25,256.170013428,282.619995117,280.0,286.900024414,277.270019531,298.25,274.700012207
2013-03-14,284.850006104,272.850006104,259.520019531,283.25,283.900024414,288.119995117,276.220001221,297.119995117,275.070007324
2013-03-15,285.450012207,270.119995117,256.600006104,283.119995117,282.950012207,286.799987793,276.150024414,296.950012207,277.049987793
2013-03-16,287.299987793,267.650024414,257.0,285.119995117,281.75,287.520019531,272.820007324,296.91998291,273.369995117
2013-03-17,289.900024414,269.150024414,257.470001221,285.720001221,281.270019531,288.600006104,273.119995117,298.950012207,273.770019531
2013-03-18,292.299987793,269.470001221,257.820007324,285.970001221,280.91998291,290.429992676,271.850006104,297.070007324,276.650024414
2013-03-19,293.049987793,271.75,254.720001221,284.5,278.450012207,292.369995117,275.369995117,295.869995117,275.91998291
2013-03-20,291.070007324,273.650024414,255.899993896,281.799987793,280.900024414,292.400024414,271.820007324,295.520019531,273.869995117
2013-03-21,292.820007324,274.700012207,261.720001221,280.75,280.279998779,291.220001221,271.450012207,296.369995117,272.600006104
2013-03-22,292.429992676,275.41998291,262.799987793,279.900024414,277.619995117,293.799987793,271.020019531,296.619995117,274.549987793
2013-03-23,292.150024414,275.400024414,257.66998291,283.799987793,270.970001221,294.119995117,272.720001221,296.100006104,275.520019531
2013-03-24,289.770019531,275.450012207,261.66998291,282.029998779,273.799987793,293.600006104,274.820007324,295.700012207,275.25
2013-03-25,287.900024414,274.619995117,255.050018311,282.049987793,277.020019531,290.970001221,276.220001221,295.049987793,276.049987793
2013-03-26,286.700012207,274.900024414,253.369995117,281.470001221,283.5,291.25,277.400024414,296.299987793,278.100006104
2013-03-27,289.720001221,276.070007324,260.020019531,281.119995117,284.320007324,291.66998291,279.450012207,296.600006104,278.119995117
2013-03-28,289.220001221,276.150024414,267.720001221,282.200012207,283.299987793,293.119995117,278.770019531,296.58001709,279.220001221
2013-03-29,290.299987793,273.91998291,268.200012207,280.75,282.619995117,295.08001709,277.5,296.350006104,279.429992676
2013-03-30,290.520019531,276.179992676,268.619995117,283.299987793,284.619995117,296.58001709,277.75,295.850006104,280.0
2013-03-31,292.799987793,277.700012207,268.869995117,286.75,284.299987793,294.270019531,278.900024414,296.299987793,281.549987793
2013-04-01,293.220001221,277.350006104,265.950012207,283.070007324,282.770019531,293.100006104,278.450012207,297.400024414,276.450012207
2013-04-02,293.570007324,276.400024414,267.350006104,283.5,279.369995117,290.770019531,277.320007324,297.100006104,276.0
2013-04-03,292.150024414,277.150024414,265.529998779,281.570007324,281.970001221,289.5,278.220001221,296.400024414,275.720001221
2013-04-04,289.869995117,274.650024414,261.700012207,279.720001221,286.450012207,291.5,277.820007324,297.549987793,278.41998291
2013-04-05,291.470001221,272.369995117,259.0,278.850006104,285.820007324,290.299987793,277.0,296.600006104,279.0
2013-04-06,293.91998291,273.720001221,262.100006104,278.070007324,286.369995117,284.0,275.970001221,296.66998291,279.600006104
2013-04-07,294.200012207,274.100006104,256.769989014,279.41998291,284.970001221,288.450012207,275.850006104,298.0,284.779998779
2013-04-08,294.450012207,272.400024414,260.720001221,283.200012207,280.5,291.020019531,276.700012207,297.200012207,289.869995117
2013-04-09,294.799987793,268.720001221,257.270019531,282.970001221,272.950012207,290.070007324,277.0,297.25,290.119995117
2013-04-10,293.75,267.400024414,256.850006104,279.049987793,272.799987793,291.299987793,275.369995117,295.970001221,287.700012207
2013-04-11,291.350006104,267.25,256.5,280.570007324,279.779998779,287.520019531,275.720001221,296.049987793,282.869995117
2013-04-12,291.900024414,269.700012207,258.549987793,280.549987793,282.270019531,282.820007324,274.350006104,296.929992676,281.779998779
2013-04-13,292.820007324,272.900024414,261.470001221,281.619995117,285.25,287.070007324,274.970001221,296.570007324,282.450012207
