DATETIME,LATITUDE,LONGITUDE,OBSERVATION COUNT,temperature,time_deltas,OBSERVATION_DATETIME,COMMON NAME
2011-09-06,40.180627037,-77.0542455148,301.0,286.5,21427200.0,2011-09-06,White-rumped Sandpiper
2011-09-07,40.0321547875,-76.1731201875,179.0,285.850006104,21513600.0,2011-09-07,White-rumped Sandpiper
2011-09-08,41.4250693827,-77.2523291269,348.0,290.369995117,21600000.0,2011-09-08,White-rumped Sandpiper
2011-09-09,41.049859641,-75.3810933344,459.0,287.16998291,21686400.0,2011-09-09,White-rumped Sandpiper
2011-09-10,40.0040478255,-76.1026596545,809.0,289.5,21794400.0,2011-09-10,White-rumped Sandpiper
2011-09-11,40.4208121511,-76.0481814178,385.0,294.600006104,21865800.0,2011-09-11,White-rumped Sandpiper
2011-09-12,39.990958,-76.6900449435,170.0,293.429992676,21969600.0,2011-09-12,White-rumped Sandpiper
2011-09-13,41.9317200636,-74.7473660409,108.0,293.950012207,22061700.0,2011-09-13,White-rumped Sandpiper
2011-09-14,39.84544109,-73.11205032,368.0,287.570007324,22118400.0,2011-09-14,White-rumped Sandpiper
2011-09-15,39.26624593,-74.5827077033,2449.0,281.470001221,22226400.0,2011-09-15,White-rumped Sandpiper
2011-09-16,39.8005902897,-77.3527951862,238.0,286.25,22302000.0,2011-09-16,White-rumped Sandpiper
2011-09-17,38.2371081829,-75.2132588902,382.0,286.75,22399800.0,2011-09-17,White-rumped Sandpiper
2011-09-18,38.6546205512,-74.9757351372,438.0,299.91998291,22486500.0,2011-09-18,White-rumped Sandpiper
2011-09-19,40.08869124,-71.36030489,79.0,285.570007324,22550400.0,2011-09-19,White-rumped Sandpiper
2011-09-20,40.91588775,-70.2385778833,147.0,293.119995117,22667040.0,2011-09-20,White-rumped Sandpiper
2011-09-21,35.9983843909,-73.8792018091,158.0,299.08001709,22749300.0,2011-09-21,White-rumped Sandpiper
2011-09-22,40.3085594739,-75.912781613,268.0,291.570007324,22833000.0,2011-09-22,White-rumped Sandpiper
2011-09-23,41.6166745733,-76.46543356,56.0,294.16998291,22921200.0,2011-09-23,White-rumped Sandpiper
2011-09-24,41.107524912,-74.484093536,146.0,290.820007324,22982400.0,2011-09-24,White-rumped Sandpiper
2011-09-25,37.8365671519,-73.6668853815,286.0,297.5,23091000.0,2011-09-25,White-rumped Sandpiper
2011-09-26,41.9962411417,-75.5152509083,42.0,291.799987793,23180400.0,2011-09-26,White-rumped Sandpiper
2011-09-27,41.1710109,-73.1404880857,100.0,294.070007324,23266800.0,2011-09-27,White-rumped Sandpiper
2011-09-28,42.0987611,-72.3287792769,66.0,291.600006104,23353200.0,2011-09-28,White-rumped Sandpiper
2011-09-29,42.6797782,-73.4574323714,21.0,279.869995117,23441400.0,2011-09-29,White-rumped Sandpiper
2011-09-30,41.0083296111,-74.3939642444,21.0,289.400024414,23526480.0,2011-09-30,White-rumped Sandpiper
2011-10-01,35.1463317706,-71.7193193353,52.0,285.320007324,23608800.0,2011-10-01,White-rumped Sandpiper
2011-10-02,38.71433428,-74.56839932,95.0,282.91998291,23698800.0,2011-10-02,White-rumped Sandpiper
2011-10-03,40.4661525087,-76.698610413,210.0,281.450012207,23781600.0,2011-10-03,White-rumped Sandpiper
2011-10-04,41.2639983048,-76.3455326286,181.0,284.400024414,23869800.0,2011-10-04,White-rumped Sandpiper
2011-10-05,43.08979455,-73.9887610687,32.0,274.799987793,23956200.0,2011-10-05,White-rumped Sandpiper
2011-10-06,43.5214946833,-74.9229751556,152.0,287.950012207,24022200.0,2011-10-06,White-rumped Sandpiper
2011-10-07,42.2185831296,-74.7622081926,189.0,288.799987793,24111000.0,2011-10-07,White-rumped Sandpiper
2011-10-08,42.2680394394,-72.8058269909,267.0,291.150024414,24213600.0,2011-10-08,White-rumped Sandpiper
2011-10-09,41.5406120517,-74.468588331,303.0,290.600006104,24291900.0,2011-10-09,White-rumped Sandpiper
2011-10-10,40.491511656,-72.925151236,1495.0,289.279998779,24384600.0,2011-10-10,White-rumped Sandpiper
2011-10-11,40.9111941615,-69.9106761077,90.0,285.66998291,24476400.0,2011-10-11,White-rumped Sandpiper
2011-10-12,35.5000278071,-70.2002708143,90.0,299.270019531,24559200.0,2011-10-12,White-rumped Sandpiper
2011-10-13,39.3338560909,-72.5644366364,109.0,301.16998291,24645300.0,2011-10-13,White-rumped Sandpiper
2011-10-14,44.37240544,-71.50299654,622.0,286.799987793,24733800.0,2011-10-14,White-rumped Sandpiper
2011-10-15,30.2620131214,-74.2969129143,301.0,288.549987793,24819900.0,2011-10-15,White-rumped Sandpiper
2011-10-16,43.4353670938,-72.9612318437,62.0,281.350006104,24908400.0,2011-10-16,White-rumped Sandpiper
2011-10-17,40.4631369833,-79.7183010333,18.0,281.200012207,24995100.0,2011-10-17,White-rumped Sandpiper
2011-10-18,45.4172011167,-58.6201114333,36.0,286.16998291,25081200.0,2011-10-18,White-rumped Sandpiper
2011-10-19,37.7467468889,-73.1896055222,171.0,278.270019531,25170900.0,2011-10-19,White-rumped Sandpiper
2011-10-20,40.56877316,-77.85624822,19.0,283.16998291,25256400.0,2011-10-20,White-rumped Sandpiper
2011-10-21,31.56204822,-76.72619297,99.0,281.900024414,25336800.0,2011-10-21,White-rumped Sandpiper
2011-10-22,41.734036365,-73.799560645,95.0,280.970001221,25425000.0,2011-10-22,White-rumped Sandpiper
2011-10-23,42.6223789846,-73.4069382231,162.0,282.600006104,25516800.0,2011-10-23,White-rumped Sandpiper
2011-10-24,42.5623881667,-75.9169200889,859.0,279.869995117,25599600.0,2011-10-24,White-rumped Sandpiper
2011-10-25,44.68736182,-68.93392985,928.0,277.270019531,25684500.0,2011-10-25,White-rumped Sandpiper
2011-10-26,10.3060248111,-72.1492052,109.0,289.700012207,25771500.0,2011-10-26,White-rumped Sandpiper
2011-10-27,42.526408325,-70.3454668,373.0,290.119995117,25859700.0,2011-10-27,White-rumped Sandpiper
2011-10-28,43.08823106,-76.29153444,59.0,278.700012207,25948800.0,2011-10-28,White-rumped Sandpiper
2011-10-29,34.1042138875,-73.675191025,119.0,274.779998779,26033400.0,2011-10-29,White-rumped Sandpiper
2011-10-30,40.9535055765,-76.1439217765,84.0,275.820007324,26120100.0,2011-10-30,White-rumped Sandpiper
2011-10-31,45.5489489,-69.5431747857,117.0,282.91998291,26205300.0,2011-10-31,White-rumped Sandpiper
2011-11-01,34.1742654,-76.1092999091,64.0,280.369995117,26289000.0,2011-11-01,White-rumped Sandpiper
2011-11-02,23.6678176375,-68.170401075,64.0,275.450012207,26380800.0,2011-11-02,White-rumped Sandpiper
2011-11-03,45.549095775,-74.380014225,166.0,280.270019531,26464500.0,2011-11-03,White-rumped Sandpiper
2011-11-04,30.6316903667,-65.0341916333,129.0,281.869995117,26550000.0,2011-11-04,White-rumped Sandpiper
2011-11-05,41.8091285333,-73.6101597556,85.0,278.950012207,26637000.0,2011-11-05,White-rumped Sandpiper
2011-11-06,44.58754997,-72.26270713,74.0,278.549987793,26719200.0,2011-11-06,White-rumped Sandpiper
2011-11-07,40.71233524,-69.08751678,83.0,300.549987793,26808600.0,2011-11-07,White-rumped Sandpiper
2011-11-08,31.73518722,-70.43473359,173.0,274.799987793,26896200.0,2011-11-08,White-rumped Sandpiper
2011-11-09,35.3819523667,-71.2530104222,110.0,283.900024414,26980200.0,2011-11-09,White-rumped Sandpiper
2011-11-10,48.73620735,-72.1312523,41.0,273.900024414,27070200.0,2011-11-10,White-rumped Sandpiper
2011-11-11,44.02175385,-71.27735565,20.0,270.650024414,27137700.0,2011-11-11,White-rumped Sandpiper
2011-11-12,25.05202176,-70.63518418,242.0,297.299987793,27243900.0,2011-11-12,White-rumped Sandpiper
2011-11-13,35.0934636917,-70.9928899667,37.0,285.070007324,27325800.0,2011-11-13,White-rumped Sandpiper
2011-11-14,-52.408943,-70.05317145,4.0,279.220001221,27429600.0,2011-11-14,White-rumped Sandpiper
2011-11-15,39.8351739667,-67.3608465333,17.0,283.850006104,27505800.0,2011-11-15,White-rumped Sandpiper
2011-11-16,12.2668089,-68.1614647333,20.0,281.820007324,27590400.0,2011-11-16,White-rumped Sandpiper
2011-11-17,44.0875729667,-70.5874474,6.0,275.350006104,27680100.0,2011-11-17,White-rumped Sandpiper
2011-11-18,43.3817370778,-72.69199045,5.0,277.123331706,27769300.0,2011-11-18,White-rumped Sandpiper
2011-11-19,42.6759011889,-74.7965335,4.0,278.896657308,27858500.0,2011-11-19,White-rumped Sandpiper
2011-11-20,41.9700653,-76.90107655,3.0,280.66998291,27947700.0,2011-11-20,White-rumped Sandpiper
2011-11-21,43.9942,-77.71059,1.0,269.200012207,28030500.0,2011-11-21,White-rumped Sandpiper
2011-11-22,10.9302364,-63.8849831,1.0,297.66998291,28101600.0,2011-11-22,White-rumped Sandpiper
2011-11-23,46.1816132,-64.1467667,7.0,269.229980469,28202700.0,2011-11-23,White-rumped Sandpiper
2011-11-24,45.4529036,-65.45052835,5.0,273.549987793,28287000.0,2011-11-24,White-rumped Sandpiper
2011-11-25,12.5965248,-67.2607855667,10.0,277.16998291,28360800.0,2011-11-25,White-rumped Sandpiper
2011-11-26,29.389069,-65.7037761334,5.5,277.609985351,28462800.0,2011-11-26,White-rumped Sandpiper
2011-11-27,46.1816132,-64.1467667,1.0,278.049987793,28564800.0,2011-11-27,White-rumped Sandpiper
2011-11-28,-0.53693855,-68.21631365,37.5,279.074996949,28639740.0,2011-11-28,White-rumped Sandpiper
2011-11-29,-47.2554903,-72.2858606,74.0,280.100006104,28714680.0,2011-11-29,White-rumped Sandpiper
2011-11-30,-2.18498315,-76.2213986,37.5,277.425003052,28801440.0,2011-11-30,White-rumped Sandpiper
2011-12-01,42.885524,-80.1569366,1.0,274.75,28888200.0,2011-12-01,White-rumped Sandpiper
2011-12-02,40.8198078,-78.0755022,1.0,276.434997559,28985100.0,2011-12-02,White-rumped Sandpiper
2011-12-03,38.7540916,-75.9940678,1.0,278.119995117,29082000.0,2011-12-03,White-rumped Sandpiper
2011-12-04,-25.2666667,-57.6166667,13.0,300.33001709,29140200.0,2011-12-04,White-rumped Sandpiper
2011-12-05,-28.0268188,-57.4030594,10.0,298.297515869,29227050.0,2011-12-05,White-rumped Sandpiper
2011-12-06,-30.7869709,-57.1894521,7.0,296.265014649,29313900.0,2011-12-06,White-rumped Sandpiper
2011-12-07,-33.547123,-56.9758448,4.0,294.232513428,29400750.0,2011-12-07,White-rumped Sandpiper
2011-12-08,-36.3072751,-56.7622375,1.0,292.200012207,29487600.0,2011-12-08,White-rumped Sandpiper
2011-12-09,-35.610139525,-59.557661875,105.0,295.600006103,29574720.0,2011-12-09,White-rumped Sandpiper
2011-12-10,-34.91300395,-62.35308625,209.0,299.0,29661840.0,2011-12-10,White-rumped Sandpiper
2011-12-11,-40.6392585,-67.50326155,501.0,279.66998291,29741400.0,2011-12-11,White-rumped Sandpiper
2011-12-12,-22.37612,-47.36633,1.0,295.070007324,29836800.0,2011-12-12,White-rumped Sandpiper
2011-12-13,-24.9464438917,-50.316028,10.0,296.230000814,29920800.0,2011-12-13,White-rumped Sandpiper
2011-12-14,-27.5167677833,-53.265726,19.0,297.389994303,30004800.0,2011-12-14,White-rumped Sandpiper
2011-12-15,-30.087091675,-56.215424,28.0,298.549987793,30088800.0,2011-12-15,White-rumped Sandpiper
2011-12-16,-41.1132323667,-60.0840640333,62.0,290.16998291,30187800.0,2011-12-16,White-rumped Sandpiper
2011-12-17,-36.2362328,-65.7816267333,2103.0,274.16998291,30268800.0,2011-12-17,White-rumped Sandpiper
2011-12-18,-53.1879333,-70.3413391,10.0,280.270019531,30358800.0,2011-12-18,White-rumped Sandpiper
2011-12-19,-52.9619046,-70.70148465,25.0,278.660003662,30457800.0,2011-12-19,White-rumped Sandpiper
2011-12-20,-52.7358759,-71.0616302,40.0,277.049987793,30556800.0,2011-12-20,White-rumped Sandpiper
2011-12-21,-43.6867884687,-70.7825157781,35.5,276.887489319,30639150.0,2011-12-21,White-rumped Sandpiper
2011-12-22,-34.6377010375,-70.5034013562,31.0,276.724990845,30721500.0,2011-12-22,White-rumped Sandpiper
2011-12-23,-25.5886136063,-70.2242869344,26.5,276.562492371,30803850.0,2011-12-23,White-rumped Sandpiper
2011-12-24,-16.539526175,-69.9451725125,22.0,276.399993897,30886200.0,2011-12-24,White-rumped Sandpiper
2011-12-25,-7.49043874375,-69.6660580906,17.5,276.237495422,30968550.0,2011-12-25,White-rumped Sandpiper
2011-12-26,1.5586486875,-69.3869436688,13.0,276.074996948,31050900.0,2011-12-26,White-rumped Sandpiper
2011-12-27,10.6077361187,-69.1078292469,8.5,275.912498474,31133250.0,2011-12-27,White-rumped Sandpiper
2011-12-28,19.65682355,-68.828714825,4.0,275.75,31215600.0,2011-12-28,White-rumped Sandpiper
2011-12-29,-30.9442529,-62.7301741,51.0,298.100006104,31298400.0,2011-12-29,White-rumped Sandpiper
2011-12-30,-30.85757415,-62.8713548,359.0,301.470001221,31393800.0,2011-12-30,White-rumped Sandpiper
2011-12-31,-36.3271495875,-64.91892365,271.75,297.17250061,31483575.0,2011-12-31,White-rumped Sandpiper
2012-01-01,-41.796725025,-66.9664925,184.5,292.875,31573350.0,2012-01-01,White-rumped Sandpiper
2012-01-02,-47.2663004625,-69.01406135,97.25,288.57749939,31663125.0,2012-01-02,White-rumped Sandpiper
2012-01-03,-52.7358759,-71.0616302,10.0,284.279998779,31752900.0,2012-01-03,White-rumped Sandpiper
2012-01-04,-46.19188472,-68.45572576,8.2,287.717999267,31834800.0,2012-01-04,White-rumped Sandpiper
2012-01-05,-39.64789354,-65.84982132,6.4,291.155999756,31916700.0,2012-01-05,White-rumped Sandpiper
2012-01-06,-33.10390236,-63.24391688,4.6,294.594000244,31998600.0,2012-01-06,White-rumped Sandpiper
2012-01-07,-26.55991118,-60.63801244,2.8,298.032000733,32080500.0,2012-01-07,White-rumped Sandpiper
2012-01-08,-20.01592,-58.032108,1.0,301.470001221,32162400.0,2012-01-08,White-rumped Sandpiper
2012-01-09,-34.2384116,-58.9008774,1.0,304.850006104,32257800.0,2012-01-09,White-rumped Sandpiper
2012-01-10,-19.8233688333,-65.7623655,2.33333333333,302.833333334,32349000.0,2012-01-10,White-rumped Sandpiper
2012-01-11,-5.40832606667,-72.6238536,3.66666666667,300.816660563,32440200.0,2012-01-11,White-rumped Sandpiper
2012-01-12,9.0067167,-79.4853417,5.0,298.799987793,32531400.0,2012-01-12,White-rumped Sandpiper
2012-01-13,5.57937836,-77.2984742,4.6,298.804989624,32615640.0,2012-01-13,White-rumped Sandpiper
2012-01-14,2.15204002,-75.1116067,4.2,298.809991455,32699880.0,2012-01-14,White-rumped Sandpiper
2012-01-15,-1.27529832,-72.9247392,3.8,298.814993286,32784120.0,2012-01-15,White-rumped Sandpiper
2012-01-16,-4.70263666,-70.7378717,3.4,298.819995117,32868360.0,2012-01-16,White-rumped Sandpiper
2012-01-17,-8.129975,-68.5510042,3.0,298.824996949,32952600.0,2012-01-17,White-rumped Sandpiper
2012-01-18,-11.55731334,-66.3641367,2.6,298.82999878,33036840.0,2012-01-18,White-rumped Sandpiper
2012-01-19,-14.98465168,-64.1772692,2.2,298.835000611,33121080.0,2012-01-19,White-rumped Sandpiper
2012-01-20,-18.41199002,-61.9904017,1.8,298.840002442,33205320.0,2012-01-20,White-rumped Sandpiper
2012-01-21,-21.83932836,-59.8035342,1.4,298.845004273,33289560.0,2012-01-21,White-rumped Sandpiper
2012-01-22,-25.2666667,-57.6166667,1.0,298.850006104,33373800.0,2012-01-22,White-rumped Sandpiper
2012-01-23,-30.7869709,-57.1894521,1.0,294.750015259,33466500.0,2012-01-23,White-rumped Sandpiper
2012-01-24,-36.3072751,-56.7622375,1.0,290.650024414,33559200.0,2012-01-24,White-rumped Sandpiper
2012-01-25,-22.4075372,-66.0055161,1.0,278.679992676,33649200.0,2012-01-25,White-rumped Sandpiper
2012-01-26,-37.6119709,-59.3977854,23.0,298.100006104,33723000.0,2012-01-26,White-rumped Sandpiper
2012-01-27,-37.2471633867,-58.99976832,336.0,298.05600586,33811980.0,2012-01-27,White-rumped Sandpiper
2012-01-28,-36.8823558733,-58.60175124,649.0,298.012005616,33900960.0,2012-01-28,White-rumped Sandpiper
2012-01-29,-36.51754836,-58.20373416,962.0,297.968005371,33989940.0,2012-01-29,White-rumped Sandpiper
2012-01-30,-36.1527408466,-57.80571708,1275.0,297.924005127,34078920.0,2012-01-30,White-rumped Sandpiper
2012-01-31,-35.7879333333,-57.4077,1588.0,297.880004883,34167900.0,2012-01-31,White-rumped Sandpiper
2012-02-01,-52.97711815,-69.5795915,7.0,279.820007324,34250400.0,2012-02-01,White-rumped Sandpiper
2012-02-02,-52.7895911286,-69.5252018571,7.42857142857,280.410008022,34339628.5714,2012-02-02,White-rumped Sandpiper
2012-02-03,-52.6020641071,-69.4708122143,7.85714285714,281.000008719,34428857.1429,2012-02-03,White-rumped Sandpiper
2012-02-04,-52.4145370857,-69.4164225714,8.28571428571,281.590009417,34518085.7143,2012-02-04,White-rumped Sandpiper
2012-02-05,-52.2270100643,-69.3620329286,8.71428571429,282.180010114,34607314.2857,2012-02-05,White-rumped Sandpiper
2012-02-06,-52.0394830429,-69.3076432857,9.14285714286,282.770010812,34696542.8571,2012-02-06,White-rumped Sandpiper
2012-02-07,-51.8519560214,-69.2532536429,9.57142857143,283.360011509,34785771.4286,2012-02-07,White-rumped Sandpiper
2012-02-08,-51.664429,-69.198864,10.0,283.950012207,34875000.0,2012-02-08,White-rumped Sandpiper
2012-02-09,-51.64495295,-69.19640925,20.0,283.950012207,34958700.0,2012-02-09,White-rumped Sandpiper
2012-02-10,-51.6254769,-69.1939545,30.0,283.950012207,35042400.0,2012-02-10,White-rumped Sandpiper
2012-02-11,-51.6254769,-69.1939545,50.0,279.970001221,35128800.0,2012-02-11,White-rumped Sandpiper
2012-02-12,-51.64495295,-69.19640925,175.0,278.560012818,35215200.0,2012-02-12,White-rumped Sandpiper
2012-02-13,-51.664429,-69.198864,300.0,277.150024414,35301600.0,2012-02-13,White-rumped Sandpiper
2012-02-14,-51.664429,-69.198864,226.25,277.72001648,35388000.0,2012-02-14,White-rumped Sandpiper
2012-02-15,-51.664429,-69.198864,152.5,278.290008545,35474400.0,2012-02-15,White-rumped Sandpiper
2012-02-16,-51.664429,-69.198864,78.75,278.86000061,35560800.0,2012-02-16,White-rumped Sandpiper
2012-02-17,-51.664429,-69.198864,5.0,279.429992676,35647200.0,2012-02-17,White-rumped Sandpiper
2012-02-18,-53.1814676,-71.00577535,155.0,279.070007324,35724900.0,2012-02-18,White-rumped Sandpiper
2012-02-19,-51.664429,-69.198864,30.0,278.470001221,35832600.0,2012-02-19,White-rumped Sandpiper
2012-02-20,-52.5915666,-71.4939575,6.0,277.400024414,35895600.0,2012-02-20,White-rumped Sandpiper
2012-02-21,-52.66372125,-71.27779385,8.0,276.790008545,35992800.0,2012-02-21,White-rumped Sandpiper
2012-02-22,-52.7358759,-71.0616302,10.0,276.179992676,36090000.0,2012-02-22,White-rumped Sandpiper
2012-02-23,-51.664429,-69.198864,1.0,277.25,36165600.0,2012-02-23,White-rumped Sandpiper
2012-02-24,-51.664429,-69.198864,5.0,279.369995117,36257400.0,2012-02-24,White-rumped Sandpiper
2012-02-25,-34.7495,-56.3475,1.0,294.820007324,36313200.0,2012-02-25,White-rumped Sandpiper
2012-02-26,-30.9093412,-62.6728392,2.0,295.33001709,36397800.0,2012-02-26,White-rumped Sandpiper
2012-02-27,-36.07251255,-64.355591675,10.0,295.365020752,36491850.0,2012-02-27,White-rumped Sandpiper
2012-02-28,-41.2356839,-66.03834415,18.0,295.400024414,36585900.0,2012-02-28,White-rumped Sandpiper
2012-02-29,-39.275641225,-65.2605594958,19.0,295.500015259,36669825.0,2012-02-29,White-rumped Sandpiper
2012-03-01,-37.31559855,-64.4827748416,20.0,295.600006104,36753750.0,2012-03-01,White-rumped Sandpiper
2012-03-02,-35.355555875,-63.7049901875,21.0,295.699996948,36837675.0,2012-03-02,White-rumped Sandpiper
2012-03-03,-33.3955132,-62.9272055333,22.0,295.799987793,36921600.0,2012-03-03,White-rumped Sandpiper
2012-03-04,-51.47927915,-64.8688259,110.0,284.650024414,37015200.0,2012-03-04,White-rumped Sandpiper
2012-03-05,-51.399041525,-62.2270412,65.0,283.700012207,37108800.0,2012-03-05,White-rumped Sandpiper
2012-03-06,-51.3188039,-59.5852565,20.0,282.75,37202400.0,2012-03-06,White-rumped Sandpiper
2012-03-07,-51.3188039,-59.5852565,40.0,282.470001221,37270800.0,2012-03-07,White-rumped Sandpiper
2012-03-08,-52.5031578333,-62.3736508333,28.6666666667,281.746663412,37357200.0,2012-03-08,White-rumped Sandpiper
2012-03-09,-53.6875117667,-65.1620451667,17.3333333333,281.023325602,37443600.0,2012-03-09,White-rumped Sandpiper
2012-03-10,-54.8718657,-67.9504395,6.0,280.299987793,37530000.0,2012-03-10,White-rumped Sandpiper
2012-03-11,-54.507639,-68.1110828,116.444444444,280.327765571,37617000.0,2012-03-11,White-rumped Sandpiper
2012-03-12,-54.1434123,-68.2717261,226.888888889,280.355543349,37704000.0,2012-03-12,White-rumped Sandpiper
2012-03-13,-53.7791856,-68.4323694,337.333333333,280.383321126,37791000.0,2012-03-13,White-rumped Sandpiper
2012-03-14,-53.4149589,-68.5930127,447.777777778,280.411098904,37878000.0,2012-03-14,White-rumped Sandpiper
2012-03-15,-53.0507322,-68.753656,558.222222222,280.438876682,37965000.0,2012-03-15,White-rumped Sandpiper
2012-03-16,-52.6865055,-68.9142993,668.666666667,280.46665446,38052000.0,2012-03-16,White-rumped Sandpiper
2012-03-17,-52.3222788,-69.0749426,779.111111111,280.494432237,38139000.0,2012-03-17,White-rumped Sandpiper
2012-03-18,-51.9580521,-69.2355859,889.555555556,280.522210015,38226000.0,2012-03-18,White-rumped Sandpiper
2012-03-19,-51.5938254,-69.3962292,1000.0,280.549987793,38313000.0,2012-03-19,White-rumped Sandpiper
